BHARATWIRE,Bharat Wire Ropes Limited,<option value=',>,</option>,<option value='BHARATWIRE|Bharat Wire Ropes Limited'>Bharat Wire Ropes Limited</option>
BHARTIARTL,Bharti Airtel Limited,<option value=',>,</option>,<option value='BHARTIARTL|Bharti Airtel Limited'>Bharti Airtel Limited</option>
BHEL,Bharat Heavy Electricals Limited,<option value=',>,</option>,<option value='BHEL|Bharat Heavy Electricals Limited'>Bharat Heavy Electricals Limited</option>
BHUSANSTL,Bhushan Steel Limited,<option value=',>,</option>,<option value='BHUSANSTL|Bhushan Steel Limited'>Bhushan Steel Limited</option>
BIGBLOC,Bigbloc Construction Limited,<option value=',>,</option>,<option value='BIGBLOC|Bigbloc Construction Limited'>Bigbloc Construction Limited</option>
BIL,Bhartiya International Limited,<option value=',>,</option>,<option value='BIL|Bhartiya International Limited'>Bhartiya International Limited</option>
BILENERGY,Bil Energy Systems Limited,<option value=',>,</option>,<option value='BILENERGY|Bil Energy Systems Limited'>Bil Energy Systems Limited</option>
BILPOWER,Bilpower  Limited,<option value=',>,</option>,<option value='BILPOWER|Bilpower  Limited'>Bilpower  Limited</option>
BINANIIND,Binani Industries Limited,<option value=',>,</option>,<option value='BINANIIND|Binani Industries Limited'>Binani Industries Limited</option>
BINDALAGRO,Oswal Chemicals  &#38;  Fertilizers Limited,<option value=',>,</option>,<option value='BINDALAGRO|Oswal Chemicals  &#38;  Fertilizers Limited'>Oswal Chemicals  &#38;  Fertilizers Limited</option>
BIOCON,Biocon Limited,<option value=',>,</option>,<option value='BIOCON|Biocon Limited'>Biocon Limited</option>
BIOFILCHEM,Biofil Chemicals  &#38;  Pharmaceuticals Limited,<option value=',>,</option>,<option value='BIOFILCHEM|Biofil Chemicals  &#38;  Pharmaceuticals Limited'>Biofil Chemicals  &#38;  Pharmaceuticals Limited</option>
BIRLACABLE,Birla Cable Limited,<option value=',>,</option>,<option value='BIRLACABLE|Birla Cable Limited'>Birla Cable Limited</option>
BIRLACORPN,Birla Corporation Limited,<option value=',>,</option>,<option value='BIRLACORPN|Birla Corporation Limited'>Birla Corporation Limited</option>
BIRLAMONEY,Aditya Birla Money Limited,<option value=',>,</option>,<option value='BIRLAMONEY|Aditya Birla Money Limited'>Aditya Birla Money Limited</option>
BLBLIMITED,BLB Limited,<option value=',>,</option>,<option value='BLBLIMITED|BLB Limited'>BLB Limited</option>
BLISSGVS,Bliss GVS Pharma Limited,<option value=',>,</option>,<option value='BLISSGVS|Bliss GVS Pharma Limited'>Bliss GVS Pharma Limited</option>
BLKASHYAP,B. L. Kashyap and Sons Limited,<option value=',>,</option>,<option value='BLKASHYAP|B. L. Kashyap and Sons Limited'>B. L. Kashyap and Sons Limited</option>
BLS,BLS International Services Limited,<option value=',>,</option>,<option value='BLS|BLS International Services Limited'>BLS International Services Limited</option>
BLUEBLENDS,Blue Blends (I) Limited,<option value=',>,</option>,<option value='BLUEBLENDS|Blue Blends (I) Limited'>Blue Blends (I) Limited</option>
BLUECOAST,Blue Coast Hotels Limited,<option value=',>,</option>,<option value='BLUECOAST|Blue Coast Hotels Limited'>Blue Coast Hotels Limited</option>
BLUEDART,Blue Dart Express Limited,<option value=',>,</option>,<option value='BLUEDART|Blue Dart Express Limited'>Blue Dart Express Limited</option>
BLUESTARCO,Blue Star Limited,<option value=',>,</option>,<option value='BLUESTARCO|Blue Star Limited'>Blue Star Limited</option>
BODALCHEM,Bodal Chemicals Limited,<option value=',>,</option>,<option value='BODALCHEM|Bodal Chemicals Limited'>Bodal Chemicals Limited</option>
BOMDYEING,Bombay Dyeing  &#38;  Mfg Company Limited,<option value=',>,</option>,<option value='BOMDYEING|Bombay Dyeing  &#38;  Mfg Company Limited'>Bombay Dyeing  &#38;  Mfg Company Limited</option>
BOSCHLTD,Bosch Limited,<option value=',>,</option>,<option value='BOSCHLTD|Bosch Limited'>Bosch Limited</option>
BPCL,Bharat Petroleum Corporation Limited,<option value=',>,</option>,<option value='BPCL|Bharat Petroleum Corporation Limited'>Bharat Petroleum Corporation Limited</option>
BPL,BPL Limited,<option value=',>,</option>,<option value='BPL|BPL Limited'>BPL Limited</option>
BRFL,Bombay Rayon Fashions Limited,<option value=',>,</option>,<option value='BRFL|Bombay Rayon Fashions Limited'>Bombay Rayon Fashions Limited</option>
BRIGADE,Brigade Enterprises Limited,<option value=',>,</option>,<option value='BRIGADE|Brigade Enterprises Limited'>Brigade Enterprises Limited</option>
BRITANNIA,Britannia Industries Limited,<option value=',>,</option>,<option value='BRITANNIA|Britannia Industries Limited'>Britannia Industries Limited</option>
BRNL,Bharat Road Network Limited,<option value=',>,</option>,<option value='BRNL|Bharat Road Network Limited'>Bharat Road Network Limited</option>
BROOKS,Brooks Laboratories Limited,<option value=',>,</option>,<option value='BROOKS|Brooks Laboratories Limited'>Brooks Laboratories Limited</option>
BSE,BSE Limited,<option value=',>,</option>,<option value='BSE|BSE Limited'>BSE Limited</option>
BSELINFRA,BSEL Infrastructure Realty Limited,<option value=',>,</option>,<option value='BSELINFRA|BSEL Infrastructure Realty Limited'>BSEL Infrastructure Realty Limited</option>
BSL,BSL Limited,<option value=',>,</option>,<option value='BSL|BSL Limited'>BSL Limited</option>
BSLIMITED,BS Limited,<option value=',>,</option>,<option value='BSLIMITED|BS Limited'>BS Limited</option>
BURNPUR,Burnpur Cement Limited,<option value=',>,</option>,<option value='BURNPUR|Burnpur Cement Limited'>Burnpur Cement Limited</option>
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,<option value=',>,</option>,<option value='BUTTERFLY|Butterfly Gandhimathi Appliances Limited'>Butterfly Gandhimathi Appliances Limited</option>
BVCL,Barak Valley Cements Limited,<option value=',>,</option>,<option value='BVCL|Barak Valley Cements Limited'>Barak Valley Cements Limited</option>
BYKE,The Byke Hospitality Ltd,<option value=',>,</option>,<option value='BYKE|The Byke Hospitality Ltd'>The Byke Hospitality Ltd</option>
CADILAHC,Cadila Healthcare Limited,<option value=',>,</option>,<option value='CADILAHC|Cadila Healthcare Limited'>Cadila Healthcare Limited</option>
CALSOFT,California Software Company Limited,<option value=',>,</option>,<option value='CALSOFT|California Software Company Limited'>California Software Company Limited</option>
CALSOFT,California Software Company Limited,<option value=',>,</option>,<option value='CALSOFT|California Software Company Limited'>California Software Company Limited</option>
CAMLINFINE,Camlin Fine Sciences Limited,<option value=',>,</option>,<option value='CAMLINFINE|Camlin Fine Sciences Limited'>Camlin Fine Sciences Limited</option>
CANBK,Canara Bank,<option value=',>,</option>,<option value='CANBK|Canara Bank'>Canara Bank</option>
CANDC,C  &#38;  C Constructions Limited,<option value=',>,</option>,<option value='CANDC|C  &#38;  C Constructions Limited'>C  &#38;  C Constructions Limited</option>
CANFINHOME,Can Fin Homes Limited,<option value=',>,</option>,<option value='CANFINHOME|Can Fin Homes Limited'>Can Fin Homes Limited</option>
CANTABIL,Cantabil Retail India Limited,<option value=',>,</option>,<option value='CANTABIL|Cantabil Retail India Limited'>Cantabil Retail India Limited</option>
CAPACITE,Capacit'e Infraprojects Limited,<option value=',>,</option>,<option value='CAPACITE|Capacit'e Infraprojects Limited'>Capacit'e Infraprojects Limited</option>
CAPF,Capital First Limited,<option value=',>,</option>,<option value='CAPF|Capital First Limited'>Capital First Limited</option>
CAPLIPOINT,Caplin Point Laboratories Limited,<option value=',>,</option>,<option value='CAPLIPOINT|Caplin Point Laboratories Limited'>Caplin Point Laboratories Limited</option>
CAPTRUST,Capital Trust Limited,<option value=',>,</option>,<option value='CAPTRUST|Capital Trust Limited'>Capital Trust Limited</option>
CARBORUNIV,Carborundum Universal Limited,<option value=',>,</option>,<option value='CARBORUNIV|Carborundum Universal Limited'>Carborundum Universal Limited</option>
CAREERP,Career Point Limited,<option value=',>,</option>,<option value='CAREERP|Career Point Limited'>Career Point Limited</option>
CARERATING,CARE Ratings Limited,<option value=',>,</option>,<option value='CARERATING|CARE Ratings Limited'>CARE Ratings Limited</option>
CASTEXTECH,Castex Technologies Limited,<option value=',>,</option>,<option value='CASTEXTECH|Castex Technologies Limited'>Castex Technologies Limited</option>
CASTROLIND,Castrol India Limited,<option value=',>,</option>,<option value='CASTROLIND|Castrol India Limited'>Castrol India Limited</option>
CCCL,Consolidated Construction Consortium Limited,<option value=',>,</option>,<option value='CCCL|Consolidated Construction Consortium Limited'>Consolidated Construction Consortium Limited</option>
CCHHL,Country Club Hospitality  &#38;  Holidays Limited,<option value=',>,</option>,<option value='CCHHL|Country Club Hospitality  &#38;  Holidays Limited'>Country Club Hospitality  &#38;  Holidays Limited</option>
CCL,CCL Products (India) Limited,<option value=',>,</option>,<option value='CCL|CCL Products (India) Limited'>CCL Products (India) Limited</option>
CDSL,Central Depository Services (India) Limited,<option value=',>,</option>,<option value='CDSL|Central Depository Services (India) Limited'>Central Depository Services (India) Limited</option>
CEATLTD,CEAT Limited,<option value=',>,</option>,<option value='CEATLTD|CEAT Limited'>CEAT Limited</option>
CEBBCO,Commercial Engineers  &#38;  Body Builders Co Limited,<option value=',>,</option>,<option value='CEBBCO|Commercial Engineers  &#38;  Body Builders Co Limited'>Commercial Engineers  &#38;  Body Builders Co Limited</option>
CELEBRITY,Celebrity Fashions Limited,<option value=',>,</option>,<option value='CELEBRITY|Celebrity Fashions Limited'>Celebrity Fashions Limited</option>
CELESTIAL,Celestial Biolabs Limited,<option value=',>,</option>,<option value='CELESTIAL|Celestial Biolabs Limited'>Celestial Biolabs Limited</option>
CENTENKA,Century Enka Limited,<option value=',>,</option>,<option value='CENTENKA|Century Enka Limited'>Century Enka Limited</option>
CENTEXT,Century Extrusions Limited,<option value=',>,</option>,<option value='CENTEXT|Century Extrusions Limited'>Century Extrusions Limited</option>
CENTRALBK,Central Bank of India,<option value=',>,</option>,<option value='CENTRALBK|Central Bank of India'>Central Bank of India</option>
CENTUM,Centum Electronics Limited,<option value=',>,</option>,<option value='CENTUM|Centum Electronics Limited'>Centum Electronics Limited</option>
CENTURYPLY,Century Plyboards (India) Limited,<option value=',>,</option>,<option value='CENTURYPLY|Century Plyboards (India) Limited'>Century Plyboards (India) Limited</option>
CENTURYTEX,Century Textiles  &#38;  Industries Limited,<option value=',>,</option>,<option value='CENTURYTEX|Century Textiles  &#38;  Industries Limited'>Century Textiles  &#38;  Industries Limited</option>
CERA,Cera Sanitaryware Limited,<option value=',>,</option>,<option value='CERA|Cera Sanitaryware Limited'>Cera Sanitaryware Limited</option>
CEREBRAINT,Cerebra Integrated Technologies Limited,<option value=',>,</option>,<option value='CEREBRAINT|Cerebra Integrated Technologies Limited'>Cerebra Integrated Technologies Limited</option>
CESC,CESC Limited,<option value=',>,</option>,<option value='CESC|CESC Limited'>CESC Limited</option>
CGCL,Capri Global Capital Limited,<option value=',>,</option>,<option value='CGCL|Capri Global Capital Limited'>Capri Global Capital Limited</option>
CGPOWER,CG Power and Industrial Solutions Limited,<option value=',>,</option>,<option value='CGPOWER|CG Power and Industrial Solutions Limited'>CG Power and Industrial Solutions Limited</option>
CHAMBLFERT,Chambal Fertilizers  &#38;  Chemicals Limited,<option value=',>,</option>,<option value='CHAMBLFERT|Chambal Fertilizers  &#38;  Chemicals Limited'>Chambal Fertilizers  &#38;  Chemicals Limited</option>
CHENNPETRO,Chennai Petroleum Corporation Limited,<option value=',>,</option>,<option value='CHENNPETRO|Chennai Petroleum Corporation Limited'>Chennai Petroleum Corporation Limited</option>
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,<option value=',>,</option>,<option value='CHOLAFIN|Cholamandalam Investment and Finance Company Limited'>Cholamandalam Investment and Finance Company Limited</option>
CHROMATIC,Chromatic India Limited,<option value=',>,</option>,<option value='CHROMATIC|Chromatic India Limited'>Chromatic India Limited</option>
CIGNITITEC,Cigniti Technologies Limited,<option value=',>,</option>,<option value='CIGNITITEC|Cigniti Technologies Limited'>Cigniti Technologies Limited</option>
CIMMCO,Cimmco Limited,<option value=',>,</option>,<option value='CIMMCO|Cimmco Limited'>Cimmco Limited</option>
CINELINE,Cineline India Limited,<option value=',>,</option>,<option value='CINELINE|Cineline India Limited'>Cineline India Limited</option>
CINEVISTA,Cinevista Limited,<option value=',>,</option>,<option value='CINEVISTA|Cinevista Limited'>Cinevista Limited</option>
CIPLA,Cipla Limited,<option value=',>,</option>,<option value='CIPLA|Cipla Limited'>Cipla Limited</option>
CLEDUCATE,CL Educate Limited,<option value=',>,</option>,<option value='CLEDUCATE|CL Educate Limited'>CL Educate Limited</option>
CLNINDIA,Clariant Chemicals (India) Limited,<option value=',>,</option>,<option value='CLNINDIA|Clariant Chemicals (India) Limited'>Clariant Chemicals (India) Limited</option>
CMICABLES,CMI Limited,<option value=',>,</option>,<option value='CMICABLES|CMI Limited'>CMI Limited</option>
CNOVAPETRO,CIL Nova Petrochemicals Limited,<option value=',>,</option>,<option value='CNOVAPETRO|CIL Nova Petrochemicals Limited'>CIL Nova Petrochemicals Limited</option>
COALINDIA,Coal India Limited,<option value=',>,</option>,<option value='COALINDIA|Coal India Limited'>Coal India Limited</option>
COCHINSHIP,Cochin Shipyard Limited,<option value=',>,</option>,<option value='COCHINSHIP|Cochin Shipyard Limited'>Cochin Shipyard Limited</option>
COFFEEDAY,Coffee Day Enterprises Limited,<option value=',>,</option>,<option value='COFFEEDAY|Coffee Day Enterprises Limited'>Coffee Day Enterprises Limited</option>
COLPAL,Colgate Palmolive (India) Limited,<option value=',>,</option>,<option value='COLPAL|Colgate Palmolive (India) Limited'>Colgate Palmolive (India) Limited</option>
COMPINFO,Compuage Infocom Limited,<option value=',>,</option>,<option value='COMPINFO|Compuage Infocom Limited'>Compuage Infocom Limited</option>
COMPUSOFT,Compucom Software Limited,<option value=',>,</option>,<option value='COMPUSOFT|Compucom Software Limited'>Compucom Software Limited</option>
CONCOR,Container Corporation of India Limited,<option value=',>,</option>,<option value='CONCOR|Container Corporation of India Limited'>Container Corporation of India Limited</option>
CONSOFINVT,Consolidated Finvest  &#38;  Holdings Limited,<option value=',>,</option>,<option value='CONSOFINVT|Consolidated Finvest  &#38;  Holdings Limited'>Consolidated Finvest  &#38;  Holdings Limited</option>
CONTROLPR,Control Print Limited,<option value=',>,</option>,<option value='CONTROLPR|Control Print Limited'>Control Print Limited</option>
CORALFINAC,Coral India Finance  &#38;  Housing Limited,<option value=',>,</option>,<option value='CORALFINAC|Coral India Finance  &#38;  Housing Limited'>Coral India Finance  &#38;  Housing Limited</option>
CORDSCABLE,Cords Cable Industries Limited,<option value=',>,</option>,<option value='CORDSCABLE|Cords Cable Industries Limited'>Cords Cable Industries Limited</option>
COROMANDEL,Coromandel International Limited,<option value=',>,</option>,<option value='COROMANDEL|Coromandel International Limited'>Coromandel International Limited</option>
CORPBANK,Corporation Bank,<option value=',>,</option>,<option value='CORPBANK|Corporation Bank'>Corporation Bank</option>
COSMOFILMS,Cosmo Films Limited,<option value=',>,</option>,<option value='COSMOFILMS|Cosmo Films Limited'>Cosmo Films Limited</option>
COUNCODOS,Country Condo's Limited,<option value=',>,</option>,<option value='COUNCODOS|Country Condo's Limited'>Country Condo's Limited</option>
COX&KINGS,Cox  &#38;  Kings Limited,<option value=',>,</option>,<option value='COX&KINGS|Cox  &#38;  Kings Limited'>Cox  &#38;  Kings Limited</option>
